Instance,Income
138713,38001.34472564378
138714,107518.5372847918
138715,217736.96016189514
138716,18491.696202381634
138717,18613.50457131263
138718,156773.78448433138
138719,104205.55867471923
138720,198059.74420451446
138721,12316.191562349488
138722,17122.820414326445
138723,56205.98445930123
138724,47160.33224378475
138725,17980.05637440732
138726,20283.742040060635
138727,45524.91103030678
138728,47657.87364517397
138729,35873.32400765889
138730,50985.48531870616
138731,46012.81510241946
138732,199443.13137249675
138733,52952.816435725115
138734,13811.517944111036
138735,49514.07252866528
138736,14081.71394729925
138737,8449.886042341917
138738,31448.056510925882
138739,40491.894159749536
138740,147787.97641210145
138741,65060.451104127234
138742,439346.30237805657
138743,400072.4596771219
138744,560264.9921862128
138745,20890.553575063368
138746,137879.90477613252
138747,75717.9455836129
138748,74067.16181046257
138749,38588.4081400697
138750,151055.42206891844
138751,24177.523040941527
138752,46885.63812124943
138753,120779.39726571526
138754,50319.14180450868
138755,18885.57562015435
138756,45278.52674979458
138757,8285.1551183959
138758,34504.628574293594
138759,121713.48579288657
138760,273263.4334500409
138761,189203.36690681515
138762,102569.69769621015
138763,237000.6818987143
138764,54552.03546616846
138765,185196.11386726942
138766,53866.37814688556
138767,109965.69256168106
138768,8131.2813325252455
138769,30935.993889172925
138770,93692.78949185013
138771,21653.283048061097
138772,11053.577418745086
138773,21072.150666902
138774,217757.2188067287
138775,15693.792415464455
138776,40843.244104499376
138777,27185.728410656975
138778,158935.49698297022
138779,16928.079940535885
138780,454665.50887685094
138781,45601.72169701419
138782,487887.67516856507
138783,19926.441421079544
138784,9911.851128024362
138785,20595.63678817528
138786,20035.68082335748
138787,73557.42878444024
138788,27693.339334343
138789,89031.55298662258
138790,26429.298426392812
138791,154911.72627091873
138792,370963.2534153919
138793,8774.192397706745
138794,106065.04001325088
138795,48816.29920615008
138796,30883.548848812654
138797,10399.823334474491
138798,28068.567747962737
138799,17708.731557871728
138800,204368.96315823708
138801,62245.143267742125
138802,25244.27174730385
138803,34729.53667929007
138804,64826.02996069783
138805,581172.6763820464
138806,22099.911233767118
138807,48756.60683466309
138808,68536.85067731027
138809,11043.500259573004
138810,57017.56325373163
138811,6097.80818534647
138812,34502.465427725634
138813,69898.30512501486
138814,94149.0049214299
138815,254855.02805475626
138816,147437.8561378268
138817,32539.51214518815
138818,15261.57662689593
138819,99435.17128970784
138820,19587.9850615199
138821,18357.017824123115
138822,27846.842432974365
138823,25158.852447961497
138824,138462.63067917794
138825,87605.46019016647
138826,314712.03398472694
138827,105275.52667203582
138828,85291.59833040128
138829,85564.75830040032
138830,20301.774420920185
138831,340295.7325075129
138832,125789.45902201791
138833,7961.834665298899
138834,257847.6655413904
138835,15389.449467293223
138836,70045.03615943032
138837,464941.58390691516
138838,33755.15222583111
138839,88337.42365875334
138840,70568.94380771795
138841,109452.78922505825
138842,657808.735741598
138843,77180.44254874358
138844,37676.84061010962
138845,23971.38647796619
138846,16666.913731858065
138847,46677.06366270398
138848,343099.3207030804
138849,43414.30209727786
138850,19064.647571560505
138851,167023.8246433595
138852,27441.894902008476
138853,164761.63905795492
138854,34522.151225338595
138855,144020.02128018058
138856,10632.374387485623
138857,132889.1280934649
138858,178983.3208979886
138859,27066.031568865597
138860,59105.369299772196
138861,15879.858657188723
138862,12906.290237643025
138863,29929.032376106163
138864,77070.67582532125
138865,18261.91486554839
138866,60449.44099653097
138867,185745.1680778848
138868,70419.69805941625
138869,414974.4598878477
138870,178587.98762333204
138871,52628.770890101245
138872,125650.99851145623
138873,9640.544114065679
138874,23534.092167903982
138875,99504.62691918015
138876,137026.2281001952
138877,28905.100790882054
138878,40600.026285199485
138879,20001.91577899719
138880,65305.66548147035
138881,26021.848827193633
138882,52055.804970859484
138883,83815.1204334545
138884,467526.9315898692
138885,89707.10484054057
138886,419477.97982377483
138887,10103.917471805644
138888,20075.679322712916
138889,742136.0514963988
138890,63017.10978640482
138891,31556.14757615662
138892,52262.98631911074
138893,20183.513738234076
138894,31711.510720918068
138895,234933.20727866166
138896,18450.534401411744
138897,56641.85808051364
138898,9818.791682952877
138899,18287.076244901145
138900,70505.25490907801
138901,70643.24748618841
138902,50243.73302212386
138903,33335.6403323067
138904,21417.675628640678
138905,18951.699049884846
138906,27077.773311633864
138907,384421.34169499757
138908,92407.4501644456
138909,119198.51990830956
138910,156062.29600744983
138911,407825.0500023753
138912,172366.4275834189
138913,208964.11791692037
138914,41580.24896614839
138915,20563.98272650856
138916,17674.966314507277
138917,111488.53946338734
138918,63240.13546037957
138919,13114.237668782027
138920,9642.429420514143
138921,27080.5957650788
138922,70460.73264233267
138923,76311.62149189718
138924,263781.58656769816
138925,179921.8879459708
138926,256263.39917285068
138927,134303.8962780691
138928,102900.62086046369
138929,61432.53910503732
138930,51181.067400401065
138931,170672.69311072354
138932,33076.56235302026
138933,19313.49510124287
138934,70267.5494523364
138935,28063.23611382686
138936,140740.04314477602
138937,32646.67164923216
138938,20369.439815075755
138939,21967.520682901104
138940,21378.996582893866
138941,46337.73457057891
138942,125474.24228065381
138943,37868.58091104841
138944,7338.208936645523
138945,519632.1706856239
138946,27733.3703231365
138947,11566.683131381631
138948,26697.644014450758
138949,70484.23340111997
138950,203368.8031046215
138951,16412.431105607546
138952,111991.92341873761
138953,10758.807176867555
138954,23352.460513903956
138955,9843.798810957007
138956,178148.55013243377
138957,60219.763900206875
138958,41120.69967271812
138959,15930.986294882237
138960,32110.267275785445
138961,102106.05232659908
138962,29890.05938519884
138963,43514.69592667566
138964,63896.80637981098
138965,44102.18791948619
138966,518737.99362696795
138967,218962.0778743757
138968,49983.48011820463
138969,54440.401104337136
138970,28521.836560246928
138971,163916.1093494079
138972,52637.55399320314
138973,266499.5567548043
138974,18144.122268469957
138975,174111.9887425866
138976,60601.654673956196
138977,105479.90014699403
138978,143225.51634479014
138979,24154.06752038477
138980,160289.24129702814
138981,15228.336876525738
138982,100886.10984526435
138983,39955.472278378744
138984,21796.76269931651
138985,18137.786470026385
138986,11057.167655316169
138987,170298.2097659598
138988,135186.40254623635
138989,36278.98524231845
138990,99773.60608587267
138991,3400.253150456608
138992,70738.33450777581
138993,58831.86088384618
138994,17227.67668280106
138995,30368.81011676211
138996,44239.90440824486
138997,58872.446171011
138998,47148.755522448024
138999,196164.6950573527
139000,61312.3847608159
139001,32779.98282547885
139002,40130.11372270649
139003,99017.06140014608
139004,36151.5767756717
139005,62411.72340741837
139006,196533.68486304916
139007,111118.89068556175
139008,18214.729479098816
139009,54140.43058050284
139010,17655.22708758285
139011,127648.99670230625
139012,38057.669948426024
139013,245831.62996768954
139014,58082.80783873786
139015,16755.257209301293
139016,383572.8118669409
139017,27051.74262599762
139018,24674.311734464776
139019,193806.81609866963
139020,65787.35862352439
139021,150245.71413676234
139022,694118.1085855465
139023,413696.78456361505
139024,24173.29963174816
139025,16768.786437149363
139026,42925.876242465965
139027,11001.247310962422
139028,322955.3979907211
139029,8588.578471367548
139030,48144.99742171462
139031,55412.468075575394
139032,25471.655687308044
139033,675169.4810024311
139034,308624.7466065129
139035,178175.8119841198
139036,108117.32938209453
139037,348049.4103331568
139038,47370.42671523009
139039,21536.449151659366
139040,127724.07788973504
139041,136385.72550418513
139042,104673.49141468944
139043,50709.956744856005
139044,27194.27769530619
139045,28956.744167545818
139046,335390.64952634106
139047,50114.86974818635
139048,36594.73835899894
139049,24230.45333163821
139050,43952.76784509888
139051,78534.95617574797
139052,39869.41758179896
139053,486028.45234431035
139054,17012.910885943445
139055,153086.9694056411
139056,197174.65877911687
139057,41232.74830835333
139058,83326.96965666933
139059,168115.67037427807
139060,69329.6201720349
139061,128806.37271406713
139062,50809.120807491774
139063,51469.83885528029
139064,136588.66498289694
139065,55408.142320105675
139066,18250.12401260353
139067,234530.84779528927
139068,175306.1332762957
139069,37331.02423294942
139070,9395.581490241511
139071,337044.0456077701
139072,27905.75503214647
139073,83945.35430895208
139074,111792.46347027559
139075,24195.58012767349
139076,14633.976536230717
139077,271531.79296248493
139078,41088.84607012825
139079,97249.5631428994
139080,165133.08197331152
139081,127999.61719903233
139082,76200.21501722277
139083,25430.512741476163
139084,268457.85318997514
139085,26539.370956151128
139086,62587.14172027367
139087,209987.45812372692
139088,57090.294426680666
139089,64988.68373168445
139090,19439.23866041125
139091,47572.650918866864
139092,46566.93245881103
139093,70101.833938606
139094,33465.02978962811
139095,25520.585895828106
139096,39105.08296622485
139097,69427.4411443598
139098,22112.21377690024
139099,60647.41982942114
139100,497170.03443954734
139101,232015.17085149675
139102,24707.92283971015
139103,62516.04495992408
139104,40959.37056589967
139105,73803.24708590738
139106,14938.645461649014
139107,150326.5813536879
139108,47322.51327228436
139109,21222.43126692143
139110,23892.076867311516
139111,28250.825071228126
139112,37124.77058913948
139113,99194.31116042868
139114,88865.05929913974
139115,119326.2920411001
139116,18776.891921178667
139117,230296.30460932778
139118,76887.46391588732
139119,146035.7681990635
139120,50886.298618083296
139121,15988.326154287366
139122,15871.138201241774
139123,143445.23237169374
139124,23652.540470923046
139125,16915.8907981399
139126,87789.34923146499
139127,63998.86404921867
139128,44985.84221788374
139129,312678.7648951815
139130,88900.6534618181
139131,213153.83003956013
139132,588688.0784184446
139133,9184.36684212483
139134,140117.53341215223
139135,35051.37275416127
139136,67303.85168570996
139137,36752.01146757473
139138,430264.3723119356
139139,26168.28391381493
139140,60209.8867517971
139141,229874.74284746783
139142,344751.5411093152
139143,67361.73786524804
139144,36699.760367806826
139145,260967.07234201382
139146,38007.2906143188
139147,38551.22013945151
139148,68184.43433582842
139149,92474.89693561301
139150,33693.62223648781
139151,216425.96223733804
139152,37427.00589195504
139153,55298.23306564117
139154,12952.978553349401
139155,68472.68485930249
139156,89053.65441578712
139157,18759.713648293724
139158,153083.4114361375
139159,29245.885868957273
139160,75721.3746428526
139161,24579.290141944057
139162,120754.08913248462
139163,18710.67290019364
139164,43640.26482057489
139165,75429.52252855533
139166,27831.18163392653
139167,72316.83174610185
139168,93739.87501648173
139169,24518.963412215922
139170,170459.99951140868
139171,16829.071616881665
139172,36832.91600453979
139173,35105.37843163987
139174,35324.14456331215
139175,36542.86372253757
139176,105315.03173839161
139177,514906.95077231043
139178,19823.272592438927
139179,39735.80359105776
139180,336608.00578666147
139181,42488.12687716632
139182,191347.93225991077
139183,205574.07862688397
139184,59933.452756319246
139185,108448.64313098714
139186,28754.692688004227
139187,57800.069118544016
139188,244707.98086875162
139189,79137.16097962219
139190,14063.286050902201
139191,89489.09174055615
139192,11107.334012174982
139193,187294.20184430058
139194,52994.84167570112
139195,41414.97863093667
139196,16960.242749726818
139197,219681.83466695636
139198,153244.59087390223
139199,44696.066379708376
139200,42521.27916609425
139201,33927.535091367434
139202,23094.071349580776
139203,78100.75479060347
139204,89188.75268908216
139205,20225.337176862595
139206,130882.24303984959
139207,144680.27843285465
139208,23544.457749496883
139209,104707.35957234567
139210,213013.39931480613
139211,49638.80087078577
139212,237892.7797542591
139213,290774.93142603565
139214,84566.43347051197
139215,50373.08798655479
139216,102719.74090719948
139217,494662.4914364332
139218,15227.26219103777
139219,33512.32194022983
139220,25088.6118080709
139221,20864.90701970195
139222,23126.027627922816
139223,221954.4509391982
139224,62122.66536765669
139225,25750.21484706709
139226,168070.36760865757
139227,27278.232279956235
139228,28822.186721319078
139229,88668.8569809777
139230,38426.59871933328
139231,15543.454062676608
139232,32689.741280975584
139233,34942.21171788597
139234,36705.51701891491
139235,74131.7432658823
139236,203841.0019534213
139237,228721.83304684563
139238,86525.9107764242
139239,336798.59773771133
139240,341344.25821379153
139241,135240.76206756517
139242,7443.679368776608
139243,120248.73822862748
139244,37087.973756887994
139245,18377.264453362048
139246,43724.40392056325
139247,223429.86064374237
139248,64955.47124212221
139249,72543.68759549067
139250,78512.61449355581
139251,49846.406124479
139252,75275.20878218157
139253,101844.35589401552
139254,98072.2079776799
139255,109049.59517556554
139256,89525.19606293857
139257,36817.17672556387
139258,112775.74226508537
139259,36887.051195652835
139260,350809.5764002757
139261,234049.75361952427
139262,35771.013343553714
139263,127003.67925674142
139264,292997.0576628055
139265,35811.9846286859
139266,9391.745668128448
139267,82832.90602134261
139268,12643.474682338325
139269,86445.85847271615
139270,113309.79449522377
139271,121445.73258899203
139272,43440.84578861522
139273,25821.663315736492
139274,20913.223208003597
139275,296701.3528731921
139276,24644.209295365195
139277,104231.51674822201
139278,299039.2001445566
139279,39651.59898762213
139280,83920.63166107352
139281,157291.51951872866
139282,26505.71786918871
139283,191531.40343299563
139284,16563.927467278434
139285,17895.354827309162
139286,24668.312366626335
139287,499271.86148018285
139288,21104.239616198098
139289,83570.97666077461
139290,242581.27529400797
139291,109521.76454145773
139292,10659.728861022879
139293,827958.4828469516
139294,163025.13373338402
139295,45570.435603095466
139296,147748.5517976132
139297,25469.069296434805
139298,269453.3305969392
139299,14040.182909539917
139300,21527.42861188811
139301,167372.13822631008
139302,242172.9279902321
139303,29880.141547043306
139304,27723.38675350544
139305,71469.25395521036
139306,13372.341528972816
139307,41593.2364955995
139308,19988.93115076433
139309,56415.29717560609
139310,74018.42635353729
139311,75443.81789283204
139312,64116.12700790325
139313,98888.26814862473
139314,37505.82541960264
139315,262331.77272124484
139316,99910.39663813866
139317,15681.542352511593
139318,302005.18917609524
139319,117078.39611823655
139320,27041.487544025953
139321,53689.29144045292
139322,90595.78397618282
139323,256557.76073031934
139324,15175.396690978918
139325,293206.9875974645
139326,13008.007195676706
139327,378127.2698560699
139328,24979.678008740717
139329,33524.064968325685
139330,84231.33300782516
139331,264442.26005471864
139332,27703.198311954733
139333,11018.76295753576
139334,308683.9178454877
139335,94151.03205626123
139336,46909.105897597954
139337,7323.133944855449
139338,68906.37073585857
139339,10072.215639271582
139340,27287.109337431142
139341,72854.43515849173
139342,21830.250655078355
139343,315479.47414352244
139344,22485.731060083206
139345,22367.99871428233
139346,160833.55424680322
139347,38635.044600392604
139348,20199.46774803985
139349,23259.008718703088
139350,102259.89815391523
139351,56887.99093008783
139352,58774.76087351055
139353,142803.984419826
139354,77526.9402540134
139355,98325.5614211154
139356,18313.29505342977
139357,236630.55018999032
139358,16501.700262473252
139359,84525.77306870447
139360,38208.995451017065
139361,9273.467888648882
139362,48122.05542156336
139363,32088.308882485988
139364,77793.54960485469
139365,28793.553651068356
139366,12583.86584578682
139367,52142.28688584856
139368,149329.9426352172
139369,182933.0100499058
139370,340638.0447117366
139371,36221.736319635675
139372,126483.5051085287
139373,21513.120855445846
139374,62289.71109581118
139375,58077.32717302002
139376,22647.107364194522
139377,169740.36256774634
139378,22915.27283153461
139379,118207.99725000984
139380,40071.349240472744
139381,78838.40390395204
139382,87431.57004042454
139383,47598.40970865386
139384,47589.79512680382
139385,148764.7507451056
139386,104235.88386485868
139387,34838.94708404339
139388,17930.768721084864
139389,110619.74791460249
139390,67444.5700399306
139391,68969.4071358392
139392,57050.363690982456
139393,62544.21255261465
139394,41815.07936650222
139395,30119.630507123315
139396,354272.4079261134
139397,27399.0100352011
139398,130986.30771937635
139399,43319.90792378407
139400,49499.64739000458
139401,47069.82961593467
139402,151468.0852289232
139403,15355.335613905912
139404,117237.31405932357
139405,269637.56063282775
139406,187503.1205156754
139407,164470.12063479915
139408,10822.029730528302
139409,41698.76131371511
139410,85374.79869180509
139411,324697.99046963314
139412,13818.25825706494
139413,68002.77033141314
139414,114232.90159441312
139415,111303.38871353089
139416,45150.691762054834
139417,174604.37576204143
139418,52986.98778722018
139419,41762.99337523951
139420,21444.309979278605
139421,449301.40076538053
139422,30754.912730558262
139423,557844.5100945145
139424,49399.62959839321
139425,19573.08346647004
139426,98172.99620979799
139427,42566.88790157204
139428,34398.20173617784
139429,108474.46883300584
139430,23920.128432007165
139431,156659.7764705231
139432,180138.90352191537
139433,140197.6978896349
139434,36267.95162680419
139435,55468.95567103194
139436,418454.7339311331
139437,48953.00552394277
139438,43399.47618914502
139439,20963.052487505436
139440,96111.79304143951
139441,25576.346144728614
139442,78578.13562156919
139443,8234.121637922222
139444,21268.88465264888
139445,138689.86041850096
139446,75684.38360042879
139447,161253.89280643026
139448,274097.91868202237
139449,508170.0189683023
139450,43429.841576011095
139451,60930.74606006028
139452,57646.14787985325
139453,63513.298191029506
139454,422253.25990396034
139455,19870.204236573776
139456,139365.26907103392
139457,69942.4097564447
139458,47680.738927588216
139459,130689.3231762196
139460,345823.8230892143
139461,138126.53910801944
139462,31229.424383284022
139463,59584.74535090535
139464,49448.81760363501
139465,1130573.8432185557
139466,47151.494850018644
139467,32777.791618681564
139468,20757.046614882118
139469,15952.467313603893
139470,328480.2433522429
139471,174500.10421243095
139472,42844.157973473404
139473,21228.709546448903
139474,11218.460230583289
139475,69697.66835480367
139476,27189.023187421444
139477,22221.6381565474
139478,134679.2914666052
139479,72838.16779752466
139480,40065.84746279159
139481,52552.038487064856
139482,15178.724561368073
139483,846235.7297230198
139484,97618.41440408767
139485,413947.68756450544
139486,116715.48395213294
139487,117144.10971583624
139488,19578.498554051297
139489,120158.908176365
139490,12401.355459847007
139491,140296.27509416593
139492,21041.535458751998
139493,15256.883476236675
139494,30521.51815620183
139495,34388.64124196019
139496,87471.73149204098
139497,10152.55330992635
139498,67973.86776248539
139499,148211.3286631742
139500,27963.502421068948
139501,100097.69568582336
139502,39710.28910030355
139503,75067.18204334914
139504,146434.3248260505
139505,189867.80342557738
139506,15274.409197660665
139507,26726.224433705884
139508,25739.77244550237
139509,8522.931748694855
139510,237836.6182630606
139511,370141.70516586356
139512,16949.33704052861
139513,38162.827913775545
139514,29018.403712317093
139515,134154.01733981597
139516,127410.72951277456
139517,150183.80487944648
139518,39614.78862371463
139519,55705.54507046925
139520,111684.45714255531
139521,249258.28050971546
139522,135131.17030125848
139523,129274.90269699183
139524,56452.0575033137
139525,33917.078649232026
139526,18725.422609309742
139527,100697.13801404752
139528,203217.73111253715
139529,46265.630454268445
139530,89244.44832020352
139531,89373.05152999099
139532,170733.57037441095
139533,68820.27891242309
139534,59137.241256178786
139535,189502.0561416182
139536,57463.1784833348
139537,14279.163552069625
139538,9168.126608948383
139539,95845.99009834966
139540,161250.38349911902
139541,21856.456808287843
139542,23973.325311598863
139543,71565.76056135209
139544,60814.994410170904
139545,72678.47707522733
139546,46728.86129028346
139547,99552.26251643563
139548,89370.87398038496
139549,194019.59977813784
139550,56254.530571158204
139551,374722.064025063
139552,28037.048500964913
139553,13833.032101833995
139554,66305.94188260462
139555,45096.000770273
139556,18954.140758319994
139557,606355.315385892
139558,17456.388717754497
139559,45807.43247416105
139560,124782.46176699395
139561,86040.09572261735
139562,20574.01815457168
139563,14284.756551564455
139564,102527.35667244128
139565,28438.66241765543
139566,26690.855012108237
139567,344689.98795268923
139568,202262.40195597277
139569,52753.43725467717
139570,38755.42561081616
139571,63974.84751767595
139572,50934.55809555999
139573,278687.5810970358
139574,411353.9390301289
139575,186306.62683947457
139576,35433.81808105763
139577,42352.1264245183
139578,40247.50616092324
139579,18196.552542229125
139580,103337.15599092412
139581,13819.393622871376
139582,93556.65673025622
139583,18620.67102190095
139584,15645.725056423758
139585,188744.02631668918
139586,713662.5157878672
139587,11948.200042875302
139588,49911.62428982751
139589,20622.291258691817
139590,190359.75139555018
139591,106147.0265250229
139592,14272.997414750706
139593,51018.261567415124
139594,23644.69533959721
139595,35760.10884832426
139596,115367.82801387712
139597,27854.177663075912
139598,84207.67495926347
139599,29622.707897230168
139600,711784.7666794568
139601,59262.16429786281
139602,85939.53820989087
139603,204895.96856948227
139604,10374.483474711404
139605,38224.61825392714
139606,88674.0638815468
139607,216164.38736723625
139608,131448.30775242773
139609,6742.413482915448
139610,38025.54074640295
139611,23359.784954099123
139612,255141.1631737126
139613,28884.573130033594
139614,27149.715658866262
139615,198677.30810686783
139616,172128.02984286376
139617,15857.70857186801
139618,563332.8973239824
139619,15721.744355614846
139620,110832.84875122373
139621,39240.585051096496
139622,28517.72042320452
139623,372882.6691067293
139624,20321.61451122302
139625,362864.90476179164
139626,59478.793444799376
139627,113129.93419308346
139628,13646.825709342986
139629,93083.38740874737
139630,96617.72559706839
139631,20026.0104803827
139632,31250.326347537914
139633,28630.100741347764
139634,28437.891281719192
139635,9328.81644438777
139636,16934.44002053165
139637,20885.602852472544
139638,365265.1336898718
139639,55149.91652644695
139640,422673.7381081187
139641,179557.39685796548
139642,43295.015227880955
139643,24302.271466140537
139644,13774.84692209151
139645,76878.22453895505
139646,48228.94000656301
139647,28102.60680827293
139648,17574.493210400713
139649,212232.58867141636
139650,51806.710990056905
139651,79731.83873366189
139652,51033.06092282775
139653,12045.234061122852
139654,30043.733457707098
139655,32189.82363661342
139656,202823.03394286515
139657,701367.1666469993
139658,16889.244458579793
139659,30448.52045991745
139660,21187.809088299433
139661,73029.65005709295
139662,83336.36814553113
139663,52873.548996185425
139664,28067.6809423791
139665,32331.605291239186
139666,128330.705743736
139667,29423.475104687677
139668,14095.51928882017
139669,52432.785497725396
139670,51212.97081894135
139671,46200.84954124751
139672,69369.98550589153
139673,27275.18926722114
139674,17189.121634799918
139675,48991.55999174125
139676,554101.7531035165
139677,182554.51057160794
139678,21439.517530915353
139679,17453.222537439222
139680,159497.66978044674
139681,45136.915591368816
139682,136490.86507100912
139683,91883.59419052857
139684,45495.26997628531
139685,606803.4201196368
139686,11792.855103530019
139687,43664.120963705034
139688,62330.7831009217
139689,81443.42496132448
139690,13726.114512259055
139691,227220.6371049863
139692,444814.0488532585
139693,125589.69592668136
139694,42922.46193543911
139695,93873.20508094138
139696,80384.90351280387
139697,265667.5969020575
139698,33404.43084520782
139699,23721.084814708327
139700,176255.5811931919
139701,21153.14289330045
139702,33261.27697950414
139703,8075.52203263158
139704,494278.5083024564
139705,55659.074509312195
139706,158718.76438037844
139707,191970.66582293864
139708,52304.53321145542
139709,21698.985742453133
139710,53889.95947834341
139711,81597.40930761295
139712,54878.15350093576
139713,24626.321949092282
139714,139559.49969685168
139715,25483.60328967087
139716,73680.40217423321
139717,35404.21528930572
139718,51324.74145075007
139719,56774.706084985446
139720,165178.9563479302
139721,128806.05212598991
139722,23345.220806193174
139723,204459.0452478012
139724,49809.65635447536
139725,20162.311471137327
139726,33767.09137687609
139727,742962.8671483244
139728,39622.949765224075
139729,70458.9466866231
139730,105984.22439846738
139731,48604.93603739864
139732,64988.65804602655
139733,75665.08352451668
139734,19440.680696395764
139735,19243.85710015247
139736,1095049.565573318
139737,41170.443050131384
139738,18271.626796571953
139739,86796.2641462233
139740,34234.122885927405
139741,121846.94139430743
139742,29885.904933411155
139743,25657.75309812083
139744,24716.110131055633
139745,228416.2913619475
139746,28872.92015491312
139747,163761.55997161346
139748,42605.28103643378
139749,13614.686717887582
139750,46531.165109476715
139751,24141.431194590234
139752,27245.676612317304
139753,53092.92362949847
139754,71298.14007331606
139755,20347.340189372066
139756,142169.37536300824
139757,143718.41274889823
139758,304706.8638388219
139759,52655.8304905265
139760,123582.10941884405
139761,25869.924558381314
139762,38745.37336408942
139763,25174.314899645316
139764,20600.277674244222
139765,83475.85511601958
139766,186987.43471560586
139767,22981.618635447965
139768,131555.52034502954
139769,17014.29466689671
139770,250500.17442892762
139771,96045.8872498303
139772,25181.830507440252
139773,68663.71722187214
139774,102079.79041003763
139775,65128.37648927817
139776,26329.27727036136
139777,31583.35644031603
139778,229628.2867733321
139779,20707.21915547179
139780,37251.52381008219
139781,35792.46744969514
139782,131403.1622618783
139783,19694.462042931744
139784,58620.06344445096
139785,160912.5966048462
139786,15851.038928015008
139787,18428.891428818766
139788,255219.7553537638
139789,11071.628645872208
139790,170401.68134755798
139791,17696.01842429322
139792,60581.26540354461
139793,50118.46561400991
139794,412784.38178997964
139795,86552.37514446536
139796,11498.69247777373
139797,116601.85621685222
139798,186878.1479384348
139799,28214.66522097282
139800,56941.423349049066
139801,29221.420181519712
139802,29262.39914869893
139803,33902.860213364365
139804,28512.552546442643
139805,14823.133768827085
139806,234076.6413791967
139807,143795.32535400506
139808,51692.99082472586
139809,56749.05406870551
139810,11210.105827320816
139811,50668.915913341734
139812,70995.28059639018
139813,17691.753896860813
139814,441754.50232832244
139815,21619.30836526478
139816,28629.53726840148
139817,78859.24651988955
139818,23748.964179424715
139819,216837.57893008317
139820,310183.80434681015
139821,66400.14967633804
139822,56979.96618752669
139823,22878.84964161833
139824,59700.32757414654
139825,178114.5682929062
139826,52424.355308447375
139827,43601.61406130573
139828,15901.863487038978
139829,23408.378570322227
139830,101703.49779374976
139831,8451.974578227717
139832,38864.30664836825
139833,149170.63612797725
139834,19628.010443913674
139835,83867.1088608388
139836,13659.133715210171
139837,38217.63391270133
139838,20036.53347607221
139839,31970.99547340126
139840,37282.37989168915
139841,21886.845225119105
139842,56204.948351526094
139843,13582.565586304749
139844,89506.48581112282
139845,17624.659070010803
139846,216123.55968746016
139847,108776.5095447125
139848,39818.55162285225
139849,14773.346951501322
139850,19590.855453699936
139851,354864.0330179414
139852,61793.31808653023
139853,36842.75997134073
139854,346969.0785666736
139855,19282.09509046443
139856,358716.64029847475
139857,123920.78697572138
139858,79771.45431784392
139859,129516.01621621453
139860,13483.335900820359
139861,27534.397563016057
139862,174749.0542938406
139863,12145.953319906426
139864,25790.394055484525
139865,38668.12293709304
139866,39369.43002524231
139867,223919.5866220723
139868,21908.075371127747
139869,40698.48931930588
139870,25690.329979782637
139871,108230.5558109535
139872,100626.94551668491
139873,49995.537330087616
139874,33230.99375818707
139875,129785.44018017166
139876,32540.117917150154
139877,11040.920009253816
139878,27349.921211470053
139879,96451.75296887575
139880,45366.047397107366
139881,59950.59246320732
139882,15093.593274584897
139883,28999.714906744804
139884,35448.066682805
139885,35262.53462155669
139886,30228.686747918615
139887,142547.66301496653
139888,59233.90516555505
139889,125031.05369531694
139890,216153.85081996577
139891,60802.09087445447
139892,74959.8331188066
139893,25625.62511760018
139894,94668.3629135111
139895,34517.62078890229
139896,64120.69863424748
139897,120421.58653579433
139898,448239.28350421664
139899,101338.02813521952
139900,94899.69820051755
139901,18753.8239579908
139902,193915.84978634692
139903,457807.53265005717
139904,39459.79666637303
139905,63548.4734549161
139906,74332.12551815239
139907,91456.1773203495
139908,366019.9721222196
139909,124915.1938058396
139910,141524.728248857
139911,32477.821506662993
139912,31619.824122486418
139913,53940.73267408887
139914,42881.742026548636
139915,37499.306536919175
139916,231134.4080315221
139917,21265.463345183667
139918,24664.523457854637
139919,67843.47285380714
139920,40163.419743881095
139921,24860.93873638434
139922,102429.03920194852
139923,223086.20716221424
139924,81515.78687622302
139925,575894.4121062326
139926,77455.11584456265
139927,94104.15677066479
139928,26988.11128372357
139929,55986.73473818288
139930,23502.13726490157
139931,113107.30009268761
139932,613707.4486067741
139933,73235.5320752325
139934,92226.44433830799
139935,49328.131164926235
139936,80281.35856064911
139937,118944.18868223793
139938,43825.11727129689
139939,30885.4568830608
139940,107058.6396634188
139941,309960.7671051707
139942,36806.93710508662
139943,226459.95015708925
139944,103201.59119348323
139945,11421.778697898613
139946,68190.08281895616
139947,11607.8287188035
139948,10769.349429246613
139949,53421.74655798674
139950,23927.046384748595
139951,30797.19783600666
139952,48597.5338768275
139953,17924.23354753796
139954,273354.8323001046
139955,29084.003351132695
139956,305162.4375351595
139957,20397.05107677933
139958,170954.40483609398
139959,82590.08815754624
139960,57620.54737098334
139961,46515.89506239146
139962,64272.643745104135
139963,29239.162294601727
139964,40722.85330578425
139965,26508.281937748317
139966,59617.64874499202
139967,483171.6978605131
139968,46700.117184815084
139969,51614.23914321604
139970,25118.397063704884
139971,35539.24213830013
139972,32639.707735328888
139973,102136.11700893416
139974,89796.67509390014
139975,42511.400790560394
139976,60290.012126794296
139977,133082.60998004625
139978,169863.18052360034
139979,83691.72270659183
139980,9572.211737446049
139981,61835.090345278906
139982,565110.9361340883
139983,68403.14632811357
139984,54306.782439824165
139985,199775.22866586878
